NU_ANO_CENSO|ID_DOCENTE|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_LOCAL_RESID_DIFERENCIADA|IN_NECESSIDADE_ESPECIAL|IN_BAIXA_VISAO|IN_CEGUEIRA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_SURDEZ|IN_SURDOCEGUEIRA|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SUPERDOTACAO|TP_ESCOLARIDADE|TP_ENSINO_MEDIO|TP_SITUACAO_CURSO_1|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|CO_IES_1|TP_SITUACAO_CURSO_2|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|CO_IES_2|TP_SITUACAO_CURSO_3|CO_AREA_CURSO_3|CO_CURSO_3|IN_LICENCIATURA_3|NU_ANO_CONCLUSAO_3|TP_TIPO_IES_3|CO_IES_3|IN_COMPLEMENTACAO_PEDAGOGICA|CO_AREA_COMPL_PEDAGOGICA_1|CO_AREA_COMPL_PEDAGOGICA_2|CO_AREA_COMPL_PEDAGOGICA_3|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_GESTAO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|ID_TURMA|TP_TIPO_DOCENTE|TP_TIPO_CONTRATACAO|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_EDUCACAO_FISICA|IN_DISC_ARTES|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LIBRAS|IN_DISC_LINGUA_INDIGENA|IN_DISC_PORT_SEGUNDA_LINGUA|IN_DISC_MATEMATICA|IN_DISC_CIENCIAS|IN_DISC_FISICA|IN_DISC_QUIMICA|IN_DISC_BIOLOGIA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_SOCIOLOGIA|IN_DISC_FILOSOFIA|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ESTAGIO_SUPERVISIONADO|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|TP_TIPO_ATENDIMENTO_TURMA|TP_TIPO_LOCAL_TURMA|TP_MEDIACAO_DIDATICO_PEDAGO|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_OSCIP|IN_MANT_ESCOLA_PRIV_ONG_OSCIP|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2019|7A229060C1366E3D504A9B9AD8756442|8|1967|51|52|2|0|1|76|41.0|4117909.0|51.0|5107040.0|1.0|0.0|0|||||||||||4||1.0|4.0|443G05|0|2004.0||9999999.0|1.0|2.0|226F01|0|1989.0|2.0|1612.0||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|16832925|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|1.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|51046903|5|5105|51019|51|5107040|510704005|2|1|||||||||||1|0|0
2019|7A2DB76F5ABE08117DA09168D1C31C9A|11|1961|57|58|2|1|1|76|31.0|3168408.0|51.0|5101902.0|2.0||0|||||||||||4||1.0|1.0|142P01|1|2013.0|2.0|1472.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15503499|1|4.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0||||1.0|0.0||0.0|0.0|0.0|0.0|0.0||||0.0|1|0.0|1|17.0||0.0|1.0|0.0|0.0|51000946|5|5101|51001|51|5101902|510190205|3|2|||||||||||1|0|0
2019|7A32FC57559511B38999921A49DCCE67|3|1978|41|41|2|3|1|76|33.0|3305109.0|52.0|5212501.0|1.0||0|||||||||||4||1.0|2.0|220L03|0|2008.0|2.0|527.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|1|1|1|0|0|1|0|0|0|0|0|1|0|15205143|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|1.0||||0.0|1|0.0|1|19.0||0.0|1.0|0.0|0.0|52103099|5|5204|52012|52|5212501|521250105|2|1|||||||||||1|0|0
2019|7A39972B7CD64C2FC23A7AE4B67C3657|6|1975|43|44|2|1|1|76|50.0|5006408.0|50.0|5006408.0|1.0|0.0|0|||||||||||4|1.0|1.0|1.0|145F15|1|2001.0|2.0|951.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|14649687|1|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|50003860|5|5002|50003|50|5006408|500640805|2|1|||||||||||1|0|0
2019|7A4584EAB1F8B24DD5A7FFBC7CB4959B|8|1986|32|33|2|1|1|76|31.0|3138203.0|53.0|5300108.0|1.0||0|||||||||||4||1.0|1.0|145F21|1|2008.0|2.0|3372.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|14861943|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|1.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|53001354|5|5301|53001|53|5300108|530010805|1|1|||||||||||1|0|0
2019|7A4BB9E53C2EBC00135F0497768020C5|3|1988|31|31|1|0|1|76|52.0|5208707.0|52.0|5208707.0|1.0||0|||||||||||4||1.0|4.0|421C01|0|2013.0|2.0|527.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|16488866|1||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|20.0||0.0|1.0|0.0|0.0|52086690|5|5203|52010|52|5208707|520870705|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0
2019|7A518BD42666A47F28EE2CA94E9731B2|10|1969|49|50|2|0|1|76|52.0|5201108.0|52.0|5200100.0|1.0||0|||||||||||4||1.0|1.0|142P01|1|2013.0|2.0|449.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14748364|1|2.0||||||||||||||||||||||||||||1|0.0|1|2.0||0.0|1.0|0.0|0.0|52171205|5|5204|52012|52|5200100|520010005|3|1|||||||||||1|0|0
2019|7A5AE6F5739C262CB53D9BA8CBA8AFDF|4|1982|37|37|2|3|1|76|50.0|5003207.0|50.0|5003207.0|1.0||0|||||||||||4||1.0|1.0|145F17|1|2005.0||9999999.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|12011127|1||1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|50000551|5|5001|50001|50|5003207|500320705|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0
2019|7A5E6EE473C02D6762F7309CE4A9FFB8|2|1971|48|48|1|1|1|76|51.0|5103403.0|51.0|5103403.0|1.0|0.0|0|||||||||||4||1.0|1.0|145F02|1|2007.0|2.0|794.0|1.0|6.0|641M01|0|2003.0|2.0|780.0||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|440626|1||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|1.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|51094061|5|5104|51017|51|5103403|510340305|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0
2019|7A68FA0BC8A6A188C69E9003C0EE4B95|8|1986|32|33|2|1|1|76|50.0|5003306.0|50.0|5003306.0|1.0|0.0|0|||||||||||4|1.0|1.0|1.0|145F17|1|2011.0|1.0|694.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3286229|1|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|20.0||0.0|1.0|0.0|0.0|50003526|5|5002|50003|50|5003306|500330605|2|1|||||||||||1|0|0
2019|7A731B711F78FA88C49F86F77272C27D|8|1974|44|45|1|1|1|76|31.0|3122306.0|52.0|5208905.0|1.0||0|||||||||||4||1.0|3.0|310C02|0|2000.0|1.0|1036.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7517968|1||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|1.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|26.0||0.0|1.0|0.0|0.0|52002586|5|5201|52002|52|5208905|520890505|4|1|1.0|0.0||0.0|0.0|0.0|0.0|1.0|0.0|0.0|1|0|0
2019|7A77DF5FC456FC4B64533F683B75607A|2|1980|39|39|1|1|1|76|52.0|5208707.0|52.0|5208707.0|1.0||0|||||||||||4||1.0|1.0|145F09|1|2004.0|1.0|584.0||||0|||||||0||||0||||0.0|1.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|14591289|1||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|27.0||0.0|1.0|0.0|0.0|52103137|5|5203|52010|52|5208707|520870705|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0
2019|7A829C8D8A5FF2C248C48199D6BC32D5|4|1972|47|47|2|1|1|76|52.0|5205109.0|52.0|5205109.0|1.0||0|||||||||||4||1.0|1.0|145F10|1|1996.0|1.0|584.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15198393|1|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|20.0||0.0|1.0|0.0|0.0|52064816|5|5205|52017|52|5205109|520510905|2|1|||||||||||1|0|0
2019|7A8B88518DC0297B4D1AEA04DCFB91F7|5|1967|52|52|2|3|1|76|50.0|5004403.0|51.0|5108956.0|2.0||0|||||||||||4||1.0|1.0|142P01|1|2012.0|2.0|264.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|16610328|1|2.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||||0.0|1|0.0|1|22.0||0.0|1.0|0.0|0.0|51056410|5|5101|51002|51|5108956|510895605|3|2|||||||||||1|0|0
2019|7A94C60D5E6B63219E6BADAE9A106056|7|1984|34|35|2|0|1|76|52.0|5201108.0|52.0|5201108.0|1.0||0|||||||||||4||1.0|1.0|146F15|1|2006.0|2.0|384.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3127022|1|||||||||||||||||||||||||||||1|0.0|1|1.0||0.0|1.0|0.0|0.0|52090256|5|5203|52007|52|5201108|520110805|4|1|1.0|0.0||0.0|0.0|0.0|0.0|1.0|0.0|1.0|1|0|0
2019|7A99AD1F3516BB568CF83FFD2C5615F4|8|1976|42|43|1|2|1|76|53.0|5300108.0|53.0|5300108.0|1.0||0|||||||||||4||1.0|1.0|145F18|1|2006.0|1.0|47.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15172843|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|71.0||0.0|0.0|1.0|0.0|52047229|5|5204|52012|52|5221858|522185805|2|1|||||||||||1|0|0
2019|7A9FF147712B7E52E06633D72DC746F6|6|1984|34|35|2|1|1|76|50.0|5007703.0|51.0|5103700.0|2.0||0|||||||||||3|1.0||||0|||||||0|||||||0||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|11014698|1|1.0||||||||||||||||||||||||||||1|0.0|1|1.0||0.0|1.0|0.0|0.0|51092379|5|5101|51007|51|5103700|510370005|3|1|||||||||||1|0|0
2019|7AAA0F11F346DD6C1F07E0421283EAB3|6|1986|32|33|2|3|1|76|35.0|3541406.0|50.0|5007950.0|2.0||0|||||||||||4||1.0|1.0|145F17|1|2014.0|2.0|671.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15914682|2|||||||||||||||||||||||||||||1|0.0|1|1.0||0.0|1.0|0.0|0.0|50026518|5|5004|50011|50|5007950|500795005|3|1|||||||||||1|0|0
2019|7AB07B1C64750AB8A4395A2FD62CB009|6|1979|39|40|1|3|1|76|31.0|3115102.0|52.0|5221601.0|1.0||0|||||||||||4||1.0|1.0|146F15|1|2011.0|1.0|47.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14642250|1||0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||||0.0|0.0||0.0|0.0|0.0|0.0|0.0||||0.0|1|1.0|1|15.0||0.0|1.0|0.0|0.0|52011771|5|5202|52004|52|5221601|522160105|4|1|3.0|0.0||0.0|0.0|0.0|0.0|1.0|0.0|1.0|1|0|0
2019|7AB7F0C9A34130C2927D81384B28F9FD|4|1962|57|57|2|1|1|76|33.0|3304557.0|53.0|5300108.0|1.0||0|||||||||||4||1.0|1.0|142P01|1|1988.0|1.0|547.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14641867|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||1.0|1|0.0|1|20.0||0.0|1.0|0.0|0.0|53003004|5|5301|53001|53|5300108|530010805|2|1|||||||||||1|0|0
2019|7AC15A6D6B85A0DEFB3FB77E6B33F68C|9|1988|30|31|1|0|1|76|53.0|5300108.0|52.0|5215231.0|1.0||0|||||||||||4||1.0|1.0|145F11|1|2015.0|1.0|47.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15199188|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|20.0||0.0|1.0|0.0|0.0|52075478|5|5204|52012|52|5215231|521523105|2|1|||||||||||1|0|0
2019|7AC69598EA53AEA3373779636996FBED|8|1993|25|26|2|1|1|76|51.0|5100250.0|51.0|5100250.0|1.0|0.0|0|||||||||||4||1.0|1.0|145F02|1|2014.0||9999999.0||||0|||||||0||||0||||1.0|1.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|16717864|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|51003570|5|5101|51002|51|5100250|510025005|2|1|||||||||||1|0|0
2019|7AC9E798A58A001B51EFE34DF654865D|11|1992|26|27|2|1|1|76|50.0|5003702.0|50.0|5003702.0|1.0|0.0|0|||||||||||4|1.0|1.0|1.0|146F15|1|2013.0|2.0|673.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|15031100|1|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||||0.0|0.0||0.0|0.0|0.0|0.0|0.0||||0.0|1|0.0|1|17.0||0.0|1.0|0.0|0.0|50016083|5|5004|50010|50|5003702|500370205|3|1|||||||||||1|0|0
2019|7AD0627A7AAFD261462B191E4FC0478C|6|1986|32|33|2|3|1|76|50.0|5007950.0|50.0|5002704.0|1.0||0|||||||||||4||1.0|1.0|145F21|1|2011.0|1.0|694.0||||0|||||||0||||0||||0.0|1.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15087406|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|1.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|50006177|5|5002|50004|50|5002704|500270405|2|1|||||||||||1|0|0
2019|7AD7F6C13AAA898F361191D0F2C7A5C5|5|1989|30|30|2|3|1|76|51.0|5103403.0|51.0|5103403.0|1.0||0|||||||||||4||1.0|1.0|146F15|1|2011.0|2.0|780.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|12092290|1||0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||||0.0|0.0||0.0|0.0|0.0|0.0|0.0||||0.0|1|0.0|1|15.0||0.0|1.0|0.0|0.0|51039877|5|5104|51017|51|5103403|510340305|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0
2019|7AE1ABCE01F1067A30D6417DE333D13C|12|1994|24|25|2|3|1|76|50.0|5002902.0|52.0|5201504.0|1.0||0|||||||||||3|1.0||||0|||||||0|||||||0||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14615522|2|||||||||||||||||||||||||||||1|0.0|1|1.0||0.0|1.0|0.0|0.0|52094731|5|5205|52013|52|5201504|520150405|3|1|||||||||||1|0|0
2019|7AEBEA794D185849D2C1D075AF0E54F5|2|1969|50|50|2|3|1|76|51.0|5103403.0|51.0|5103403.0|1.0|0.0|0|||||||||||4||1.0|1.0|142P01|1|2001.0|2.0|1233.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16815587|2|||||||||||||||||||||||||||||1|0.0|1|1.0||0.0|1.0|0.0|0.0|51063166|5|5104|51017|51|5103403|510340305|3|1|||||||||||2|0|0
2019|7AF4FD8A3E79970318AE09B5DDFE6364|4|1971|48|48|2|3|1|76|50.0|5001003.0|50.0|5001003.0|1.0||0|||||||||||4||1.0|1.0|146F04|1|1991.0||9999999.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14649751|1|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||||0.0|0.0||0.0|0.0|0.0|0.0|0.0||||0.0|1|0.0|1|15.0||0.0|1.0|0.0|0.0|50011030|5|5003|50006|50|5001003|500100305|2|1|||||||||||1|0|0
2019|7AFC605A53C8C43432E978A4E22CA4C9|7|1970|48|49|2|1|1|76|29.0|2912202.0|52.0|5208103.0|1.0||0|||||||||||4||1.0|1.0|145F17|1|1993.0|1.0|47.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15402021|1|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|52006816|5|5202|52004|52|5208103|520810305|2|1|||||||||||1|0|0
2019|7B02EE304D1B51B5B425E0C487FB9908|6|1974|44|45|2|3|1|76|50.0|5001102.0|50.0|5001904.0|1.0||0|||||||||||4||1.0|1.0|145F10|1|1997.0|1.0|694.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|6295790|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|1.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|26.0||0.0|1.0|0.0|0.0|50013033|5|5003|50008|50|5001904|500190405|2|1|||||||||||1|0|0
2019|7B0AF05C3A694CB3475FF7F0A5676C7A|9|1990|28|29|1|3|1|76|50.0|5001102.0|50.0|5002704.0|1.0||0|||||||||||4||1.0|1.0|145F10|1|2014.0|1.0|694.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14708917|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|19.0||0.0|1.0|0.0|0.0|50022997|5|5002|50004|50|5002704|500270405|2|1|||||||||||1|0|0
2019|7B0E8CA2C3AC910DB75C0AC71BC896D7|4|1986|33|33|1|2|1|76|52.0|5218508.0|52.0|5211503.0|1.0|0.0|0|||||||||||4|1.0|1.0|2.0|212T01|0|2016.0|1.0|17.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14575649|1|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||||0.0|0.0||0.0|0.0|0.0|0.0|0.0||||1.0|1|0.0|1|17.0||0.0|1.0|0.0|0.0|52059812|5|5205|52015|52|5211503|521150305|3|1|||||||||||1|0|0
2019|7B1475E48B66DDCE5CB34B3C7E29E60F|6|1980|38|39|1|3|1|76|50.0|5002704.0|50.0|5002704.0|1.0||0|||||||||||4||1.0|1.0|145F11|1|2006.0|2.0|387.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14625061|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|1.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|26.0||0.0|1.0|0.0|0.0|50006436|5|5002|50004|50|5002704|500270405|2|1|||||||||||1|0|0
2019|7B197F2D0FE2A015C707136D1E8CE6B2|10|1990|28|29|2|0|1|76|53.0|5300108.0|53.0|5300108.0|1.0|0.0|0|||||||||||4|1.0|1.0|1.0|142P01|1|2016.0|1.0|2.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|15436160|1|2.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0||||1.0|1.0||0.0|0.0|0.0|0.0|0.0||||0.0|1|0.0|1|18.0||0.0|1.0|0.0|0.0|53008561|5|5301|53001|53|5300108|530010805|2|1|||||||||||1|0|0
2019|7B23086D3ECE1319421099289BA01296|6|1977|41|42|1|3|1|76|29.0|2904605.0|51.0|5102504.0|1.0||0|||||||||||4||1.0|1.0|145F10|1|2003.0|1.0|719.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|15125572|1|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|1.0|1|20.0||0.0|1.0|0.0|0.0|51044510|5|5104|51018|51|5102504|510250405|3|2|||||||||||1|0|0
2019|7B2D42C82209139D9FD0904C88E5A471|8|1967|51|52|2|1|1|76|50.0|5006200.0|50.0|5006200.0|1.0||0|||||||||||4||1.0|1.0|145F18|1|1991.0||9999999.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|390500|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|41.0||0.0|1.0|0.0|0.0|50013408|5|5003|50008|50|5006200|500620005|2|1|||||||||||1|0|0
